Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Aleksandr Golovin,1996-05-30,Ligue1,Monaco,Right,Russia,Att Mid / Wingers,1153,0.23,0.0,0.23,0.23,0.0,0.0,0.08,0.0,0.18,0.18,0.19,0.37,3.04,8.74,5.62,1.87,0.7,37.5,0.13,0.33,21.4,0.0,0.1,0.05,0.05,40.82,52.92,77.1,647.95,239.64,21.93,26.31,83.4,13.27,16.16,82.1,4.22,7.18,58.7,0.25,1.87,6.01,2.42,0.23,50.58,1.95,0.94,0.7,0.31,1.8,0.47,0.55,0.16,0.23,0.0,0.39,1.01,3.75,2.81,0.23,0.31,0.31,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.97,1.87,0.7,1.56,0.7,1.33,3.04,43.6,1.72,1.25,0.31,0.94,3.9,0.55,0.0,65.57,0.55,8.43,34.66,23.57,2.42,65.57,2.89,1.72,59.5,0.94,32.4,39.34,232.38,119.9,2.81,0.7,2.11,1.41,43.95,0.0,1.95,1.56,0.08,0.0,0.0,0.0,7.88,0.7,1.01,40.9,1762,29.0,77.69956618240519,77.69956618240519,3,Elite Technicians
Mohamed Ali Cho,2004-01-19,Ligue1,Nice,Left,France,Att Mid / Wingers,1621,0.17,0.22,0.39,0.17,0.0,0.0,0.11,0.0,0.22,0.22,0.22,0.44,4.5,3.28,7.38,2.0,0.83,41.7,0.08,0.2,17.7,0.0,0.11,-0.06,-0.06,18.77,26.71,70.3,275.33,69.29,11.38,13.71,83.0,5.83,8.16,71.4,1.05,2.33,45.2,0.19,1.67,1.28,2.0,0.28,25.32,1.28,0.17,0.5,0.11,2.83,0.0,0.5,0.22,0.22,0.0,0.11,1.28,3.28,2.5,0.17,0.28,0.06,0.28,0.0,0.61,0.44,0.0,0.06,0.06,0.06,0.0,0.72,0.5,0.22,0.28,0.22,0.22,0.67,33.3,0.44,0.94,0.06,0.28,1.0,0.44,0.0,39.98,0.5,4.16,17.1,19.77,4.11,39.98,3.89,1.11,28.6,2.28,58.6,25.54,183.33,107.88,2.17,1.67,3.78,1.44,30.26,0.0,0.67,2.28,0.5,0.0,0.0,0.0,3.83,0.72,1.5,32.5,1721,21.0,76.25371920452429,81.28355142572396,1,Direct Dribbling Threats
Jeremie Boga,1997-01-03,Ligue1,Nice,Right,Côte d'Ivoire,Att Mid / Wingers,1054,0.09,0.17,0.26,0.09,0.0,0.0,0.0,0.0,0.2,0.2,0.24,0.44,5.46,3.33,6.4,2.56,1.37,53.3,0.03,0.06,17.0,0.17,0.08,-0.11,-0.11,28.09,33.98,82.7,383.14,85.65,18.36,20.75,88.5,8.03,9.05,88.7,1.2,1.62,73.7,0.27,2.05,0.94,1.54,0.34,32.45,1.28,0.17,0.0,0.17,1.79,0.17,0.85,0.6,0.09,0.0,0.26,1.11,4.35,2.73,0.43,0.34,0.51,0.34,0.0,0.26,0.17,0.0,0.0,0.09,0.0,0.0,0.85,0.43,0.17,0.43,0.26,0.34,0.68,50.0,0.34,1.11,0.0,0.26,1.11,0.17,0.09,45.17,0.43,5.55,17.42,22.88,4.87,45.17,5.46,2.13,39.1,2.73,50.0,28.86,257.02,156.86,3.16,2.05,1.54,1.45,34.84,0.0,0.09,1.45,0.43,0.0,0.0,0.0,3.76,0.26,0.34,42.9,1721,28.0,75.40315613764768,75.40315613764768,1,Direct Dribbling Threats
Badredine Bouanani,2004-12-08,Ligue1,Nice,Left,Algeria,Att Mid / Wingers,1099,0.25,0.25,0.49,0.16,0.08,0.08,0.16,0.0,0.22,0.16,0.2,0.35,3.85,3.6,7.62,2.46,1.15,46.7,0.07,0.14,20.3,0.08,0.06,0.02,0.01,27.02,35.21,76.7,399.72,91.15,16.38,18.67,87.7,7.78,10.24,76.0,1.88,3.11,60.5,0.18,1.64,1.56,1.15,0.16,32.59,2.29,1.06,0.57,0.08,2.7,0.33,0.66,0.16,0.16,0.0,0.33,0.9,3.85,2.78,0.25,0.25,0.25,0.16,0.16,0.74,0.41,0.08,0.08,0.08,0.08,0.0,0.9,0.33,0.33,0.33,0.25,0.49,1.47,33.3,0.98,1.31,0.25,0.9,1.8,0.33,0.0,46.76,0.33,4.34,18.67,24.49,3.52,46.68,2.95,1.15,38.9,1.56,52.8,29.65,199.49,112.36,2.7,1.23,1.97,1.47,34.8,0.0,1.06,1.39,0.16,0.0,0.0,0.0,3.6,0.16,1.31,11.1,1721,21.0,76.35992677091382,81.39676463387278,1,Direct Dribbling Threats
Sofiane Diop,2000-06-09,Ligue1,Nice,Right,France,Att Mid / Wingers,1064,0.51,0.34,0.85,0.51,0.0,0.0,0.25,0.0,0.51,0.51,0.25,0.75,2.2,5.41,5.92,1.86,0.93,50.0,0.27,0.55,16.4,0.25,0.27,0.0,0.0,36.88,47.79,77.2,577.05,187.44,20.55,24.87,82.7,12.6,15.39,81.9,2.28,4.57,50.0,0.24,2.03,3.98,1.61,0.08,44.24,3.38,1.18,1.35,0.59,2.79,0.25,1.86,0.59,0.68,0.0,0.17,1.02,3.98,3.13,0.34,0.0,0.17,0.34,0.0,0.76,0.59,0.08,0.0,0.0,0.08,0.0,1.95,1.35,1.35,0.25,0.34,0.76,1.86,40.9,1.1,1.61,0.17,1.44,3.38,0.59,0.08,60.39,1.44,8.54,29.35,23.43,2.96,60.39,2.62,0.85,32.3,1.69,64.5,33.75,175.01,79.85,1.61,0.34,1.69,1.52,42.97,0.0,1.44,1.61,0.25,0.0,0.0,0.0,6.17,0.25,0.68,27.3,1721,25.0,78.37240350672556,78.37240350672556,3,Elite Technicians
Hákon Arnar Haraldsson,2003-04-10,Ligue1,Lille,Right,Iceland,Att Mid / Wingers,1755,0.26,0.15,0.41,0.26,0.0,0.0,0.15,0.0,0.19,0.19,0.14,0.34,2.67,5.23,7.33,1.79,0.67,37.1,0.14,0.38,17.1,0.1,0.11,0.06,0.06,38.51,48.51,79.4,618.05,151.18,18.92,21.95,86.2,15.49,18.0,86.0,2.72,4.87,55.8,0.16,1.79,3.28,2.15,0.26,45.13,3.28,0.72,0.26,0.21,3.03,0.51,1.79,0.56,0.82,0.05,0.1,1.13,3.59,2.51,0.62,0.05,0.21,0.15,0.05,0.36,0.26,0.05,0.0,0.05,0.0,0.0,1.85,0.82,0.46,0.87,0.51,0.82,1.69,48.5,0.87,0.51,0.1,0.41,2.26,0.31,0.0,58.26,0.77,5.69,25.74,27.33,3.95,58.26,2.51,1.38,55.1,1.08,42.9,36.67,218.72,102.67,2.31,0.56,2.15,0.67,44.72,0.0,0.97,1.38,0.15,0.05,0.0,0.0,3.64,0.1,0.72,12.5,1782,22.0,78.23184986286931,82.45917286238706,0,Hybrid Orchestrators
Mitchel Bakker,2000-06-20,Ligue1,Lille,Left,Netherlands,Att Mid / Wingers,1139,0.24,0.16,0.4,0.24,0.0,0.0,0.24,0.08,0.24,0.24,0.21,0.44,3.4,4.5,9.48,1.82,0.79,43.5,0.13,0.3,18.9,0.4,0.13,0.0,0.0,39.43,50.65,77.8,650.15,208.76,19.91,22.91,86.9,14.86,18.57,80.0,3.56,5.93,60.0,0.18,1.82,3.32,2.13,0.87,45.83,4.74,0.63,0.16,0.08,5.37,2.37,1.74,0.63,0.87,0.0,0.08,1.11,3.16,2.21,0.63,0.16,0.08,0.08,0.0,0.32,0.16,0.08,0.0,0.0,0.08,0.0,1.82,1.03,0.47,0.87,0.47,0.79,1.5,52.6,0.71,0.79,0.08,0.95,2.77,1.19,0.0,59.89,0.95,7.98,25.92,26.39,2.53,59.89,1.66,0.87,52.4,0.71,42.9,34.69,167.83,89.45,1.58,0.55,1.42,0.87,43.22,0.0,1.42,0.71,0.32,0.0,0.0,0.0,3.63,0.24,0.79,23.1,1782,25.0,78.21020687936193,78.32706944581699,0,Hybrid Orchestrators
Rémy Cabella,1990-03-08,Ligue1,Lille,Right,France,Att Mid / Wingers,1011,0.09,0.18,0.27,0.09,0.0,0.0,0.09,0.0,0.36,0.36,0.2,0.55,4.01,6.85,11.57,2.67,0.62,23.3,0.03,0.14,14.7,0.09,0.13,-0.27,-0.27,55.91,67.83,82.4,792.64,214.81,33.03,36.77,89.8,18.52,22.08,83.9,2.14,4.01,53.3,0.28,2.31,3.47,2.23,0.71,60.98,6.41,1.69,0.0,0.0,5.34,1.25,3.03,0.36,1.6,0.0,0.45,0.8,5.34,3.2,0.98,0.18,0.53,0.36,0.09,0.53,0.18,0.09,0.0,0.09,0.18,0.0,3.47,1.69,1.42,1.16,0.89,1.69,2.94,57.6,1.25,0.89,0.09,0.71,4.18,0.45,0.0,80.12,0.53,6.68,31.78,43.0,4.54,80.12,3.38,1.69,50.0,1.6,47.4,48.61,257.54,136.2,3.12,1.07,1.42,0.89,59.38,0.0,1.42,1.69,0.18,0.09,0.09,0.0,5.61,0.27,0.71,27.3,1782,35.0,77.80353127726009,77.80353127726009,3,Elite Technicians
Edon Zhegrova,1999-03-31,Ligue1,Lille,Left,Kosovo,Att Mid / Wingers,978,0.37,0.09,0.46,0.37,0.0,0.0,0.09,0.0,0.21,0.21,0.2,0.41,3.4,4.97,7.45,2.12,0.83,39.1,0.17,0.44,22.2,0.18,0.1,0.16,0.16,29.08,38.28,76.0,457.45,135.0,15.74,17.67,89.1,11.32,14.63,77.4,1.47,3.68,40.0,0.22,1.47,1.56,2.39,0.28,32.39,5.34,1.56,0.18,0.09,5.34,0.74,3.04,0.83,1.29,0.0,0.55,0.74,3.5,1.93,0.83,0.46,0.09,0.18,0.0,0.28,0.18,0.0,0.0,0.09,0.0,0.0,0.46,0.18,0.28,0.0,0.18,0.18,0.64,28.6,0.46,0.74,0.0,0.37,0.83,0.09,0.0,48.22,0.0,2.67,14.36,31.84,3.22,48.22,5.06,2.12,41.8,2.76,54.5,33.13,241.38,113.74,2.85,1.66,2.12,2.67,36.44,0.0,0.92,1.01,0.46,0.0,0.0,0.0,3.87,0.28,0.18,60.0,1782,26.0,77.17385751592154,77.17385751592154,1,Direct Dribbling Threats
Osame Sahraoui,2001-06-11,Ligue1,Lille,Both,Morocco,Att Mid / Wingers,1293,0.21,0.21,0.42,0.21,0.0,0.0,0.07,0.0,0.2,0.2,0.25,0.45,4.8,6.19,11.07,1.6,0.56,34.8,0.13,0.38,15.6,0.0,0.13,0.01,0.01,35.85,42.74,83.9,496.29,142.41,21.93,24.5,89.5,11.07,12.6,87.8,1.39,1.88,74.1,0.3,2.02,3.27,2.85,0.21,41.55,0.97,0.21,0.42,0.0,0.84,0.7,0.07,0.0,0.0,0.0,0.21,1.6,4.66,3.97,0.07,0.35,0.21,0.07,0.0,0.42,0.35,0.0,0.0,0.07,0.0,0.0,0.9,0.63,0.28,0.28,0.35,0.21,0.56,37.5,0.35,0.97,0.07,0.49,1.39,0.56,0.07,55.96,0.77,4.04,20.88,31.74,4.66,55.96,5.5,2.44,44.3,2.99,54.4,37.24,240.28,121.81,2.71,1.6,2.71,1.6,43.92,0.0,0.56,0.84,0.07,0.0,0.0,0.0,4.04,0.0,0.56,0.0,1782,24.0,80.37265307252846,81.81788610025467,4,World-Class Wingers
Angel Gomes,2000-08-31,Ligue1,Lille,Right,England,Att Mid / Wingers,736,0.12,0.12,0.24,0.12,0.0,0.12,0.12,0.0,0.21,0.11,0.26,0.37,1.83,5.99,5.75,0.98,0.24,25.0,0.13,0.5,21.8,0.24,0.11,-0.09,0.01,36.07,44.51,81.0,585.61,168.26,17.36,20.3,85.5,14.55,16.63,87.5,2.57,4.04,63.6,0.2,1.71,3.91,1.71,0.37,43.04,1.1,0.37,0.24,0.24,1.22,0.0,0.49,0.37,0.0,0.0,0.37,0.98,3.42,2.93,0.24,0.0,0.0,0.24,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,1.22,0.73,0.49,0.49,0.24,0.24,1.47,16.7,1.22,0.0,0.0,0.0,1.22,0.24,0.0,50.14,0.24,4.89,27.39,18.34,2.2,50.01,1.22,0.61,50.0,0.49,40.0,30.45,161.66,81.68,2.08,0.37,1.35,0.37,40.35,0.0,0.49,1.35,0.0,0.12,0.0,0.0,2.45,0.61,0.73,45.5,1782,25.0,71.47080862949959,71.57760111166172,0,Hybrid Orchestrators
Rayan Cherki,2003-08-17,Ligue1,Lyon,Both,France,Att Mid / Wingers,2041,0.35,0.49,0.84,0.35,0.0,0.0,0.13,0.0,0.22,0.22,0.49,0.71,4.67,9.08,8.11,1.98,0.84,42.2,0.18,0.42,16.8,0.13,0.11,0.13,0.13,47.58,60.63,78.5,749.9,226.65,26.33,29.41,89.5,16.45,19.98,82.3,3.53,7.28,48.5,0.52,3.31,4.28,3.4,0.13,52.92,7.19,1.37,0.97,0.66,5.2,1.28,4.32,1.15,2.43,0.0,0.53,1.41,6.44,4.45,0.93,0.49,0.4,0.18,0.0,0.88,0.66,0.09,0.04,0.09,0.0,0.0,0.66,0.53,0.13,0.35,0.18,0.26,1.23,21.4,0.97,0.26,0.0,0.31,0.97,0.26,0.0,69.36,0.26,5.29,28.79,36.42,5.82,69.36,4.28,2.12,49.5,1.9,44.3,45.02,284.6,159.19,4.01,1.81,2.12,1.9,54.41,0.0,0.71,1.5,0.13,0.0,0.0,0.0,3.66,0.18,0.35,33.3,1745,22.0,82.50621254473856,86.57785604213359,3,Elite Technicians
Malick Fofana,2005-03-31,Ligue1,Lyon,Left,Belgium,Att Mid / Wingers,1589,0.28,0.23,0.51,0.28,0.0,0.0,0.11,0.0,0.22,0.22,0.21,0.43,6.34,2.55,11.61,1.76,0.85,48.4,0.16,0.33,15.0,0.0,0.12,0.07,0.07,27.98,36.14,77.4,381.58,77.77,18.29,20.79,88.0,7.65,9.91,77.1,0.96,2.1,45.9,0.25,1.42,1.13,1.81,0.74,35.29,0.79,0.06,0.06,0.0,3.96,0.74,0.0,0.0,0.0,0.0,0.06,1.81,3.12,2.32,0.0,0.34,0.17,0.28,0.0,0.62,0.45,0.0,0.11,0.06,0.0,0.0,1.25,0.62,0.45,0.62,0.17,0.45,0.96,47.1,0.51,0.68,0.0,0.45,1.7,0.34,0.0,46.9,0.4,4.47,16.09,27.58,5.38,46.9,3.34,1.36,40.7,1.76,52.5,33.25,247.06,149.7,3.23,2.21,2.04,1.02,36.53,0.0,0.74,2.04,0.57,0.06,0.0,0.0,3.57,0.11,0.68,14.3,1745,20.0,76.84101703187696,83.76649699352527,4,World-Class Wingers
Ernest Nuamah,2003-11-01,Ligue1,Lyon,Left,Ghana,Att Mid / Wingers,1052,0.26,0.09,0.34,0.26,0.0,0.0,0.17,0.0,0.19,0.19,0.13,0.32,3.76,2.82,11.21,2.4,1.11,46.4,0.11,0.23,17.3,0.0,0.08,0.07,0.07,30.63,38.33,79.9,429.55,78.45,19.59,21.56,90.9,8.04,10.35,77.7,1.71,2.57,66.7,0.11,1.54,0.94,1.45,0.34,36.96,1.2,0.09,0.17,0.09,2.57,0.43,0.68,0.34,0.26,0.0,0.17,1.54,2.99,2.31,0.26,0.0,0.34,0.09,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.8,0.94,1.28,0.34,0.17,1.03,2.31,44.4,1.28,0.77,0.09,0.68,2.48,0.68,0.09,51.07,1.11,8.56,18.31,25.67,4.36,51.07,3.68,1.88,51.2,1.63,44.2,33.19,207.46,118.75,2.22,1.54,2.65,1.88,36.87,0.0,1.54,0.94,0.6,0.0,0.09,0.0,5.13,1.11,1.2,48.1,1745,22.0,76.39822413831138,80.16844122780158,1,Direct Dribbling Threats
Thiago Almada,2001-04-26,Ligue1,Lyon,Right,Argentina,Att Mid / Wingers,951,0.09,0.38,0.47,0.09,0.0,0.0,0.28,0.0,0.19,0.19,0.25,0.44,3.6,9.18,4.73,2.18,0.47,21.7,0.04,0.2,20.5,0.09,0.09,-0.09,-0.09,60.09,70.79,84.9,949.59,258.83,33.03,35.77,92.3,21.96,24.13,91.0,3.69,7.76,47.6,0.23,2.08,5.49,1.89,0.19,63.22,6.72,2.65,0.47,0.76,4.45,0.57,3.31,1.89,0.66,0.0,0.85,0.57,4.92,3.69,0.76,0.09,0.28,0.09,0.0,1.04,0.95,0.0,0.0,0.0,0.09,0.0,1.32,0.76,0.66,0.47,0.19,0.66,1.99,33.3,1.32,0.19,0.0,0.66,1.99,0.57,0.28,78.64,1.8,12.87,36.15,30.09,2.93,78.64,1.32,0.76,57.1,0.47,35.7,53.75,279.84,140.35,3.22,0.95,1.61,0.85,61.7,0.0,0.95,0.76,0.09,0.09,0.0,0.0,5.3,0.09,0.19,33.3,1745,24.0,79.17198441039064,80.2372955156069,3,Elite Technicians
Mama Samba Baldé,1995-11-06,Ligue1,Brest,Right,Guinea-Bissau,Att Mid / Wingers,1182,0.15,0.23,0.38,0.15,0.0,0.0,0.3,0.0,0.24,0.24,0.16,0.4,2.74,1.75,7.77,2.28,0.61,26.7,0.07,0.25,15.5,0.0,0.1,-0.08,-0.08,14.24,19.72,72.2,218.15,46.98,6.85,9.29,73.8,4.64,5.86,79.2,1.45,1.83,79.2,0.11,1.22,1.07,0.38,0.15,19.57,0.15,0.0,0.08,0.23,0.76,0.15,0.0,0.0,0.0,0.0,0.0,0.84,3.27,2.28,0.0,0.23,0.23,0.38,0.15,0.38,0.3,0.0,0.0,0.0,0.08,0.0,1.14,0.84,0.3,0.46,0.38,0.23,1.07,21.4,0.84,0.61,0.0,0.53,1.68,1.14,0.0,34.19,1.07,4.49,13.1,17.36,4.87,34.19,4.42,1.29,29.3,2.74,62.1,20.1,139.04,66.93,1.29,1.75,2.89,1.52,24.37,0.0,1.52,1.75,1.07,0.0,0.0,0.0,2.89,2.74,3.73,42.4,1679,30.0,75.19715528314234,75.19715528314234,2,Secondary Attackers
Sebastian Nanasi,2002-05-16,Ligue1,Strasbourg,Right,Sweden,Att Mid / Wingers,2107,0.26,0.17,0.43,0.26,0.0,0.0,0.04,0.0,0.28,0.28,0.21,0.49,2.26,5.38,5.42,1.2,0.51,42.9,0.21,0.5,12.4,0.04,0.23,-0.02,-0.02,27.47,34.68,79.2,409.08,118.88,16.45,18.75,87.7,8.71,10.72,81.3,1.45,3.33,43.6,0.2,1.58,3.16,1.67,0.09,30.8,3.8,0.6,0.43,0.04,2.82,0.38,2.35,0.9,1.11,0.0,0.09,0.56,3.63,2.61,0.68,0.09,0.17,0.04,0.04,0.73,0.47,0.17,0.0,0.09,0.0,0.0,0.85,0.56,0.26,0.51,0.09,0.34,0.94,36.4,0.6,1.03,0.13,0.3,1.15,0.77,0.0,42.37,0.94,6.02,20.12,16.79,3.12,42.37,1.71,0.81,47.5,0.81,47.5,23.79,116.82,66.76,1.75,0.64,0.85,0.64,29.47,0.0,0.38,0.73,0.04,0.0,0.0,0.0,3.03,0.13,0.47,21.4,1707,23.0,77.52444346554734,79.55001258786497,0,Hybrid Orchestrators
Félix Lemaréchal,2003-08-07,Ligue1,Strasbourg,Right,France,Att Mid / Wingers,1779,0.2,0.15,0.35,0.2,0.0,0.0,0.1,0.0,0.18,0.18,0.15,0.32,1.77,2.93,4.55,1.26,0.46,36.0,0.16,0.44,14.4,0.0,0.14,0.03,0.03,27.88,35.11,79.4,410.69,76.85,16.09,18.72,85.9,9.31,10.98,84.8,1.57,2.83,55.4,0.1,1.47,1.77,0.51,0.2,33.04,1.77,0.35,0.35,0.0,1.32,0.3,0.46,0.4,0.05,0.0,0.3,1.01,2.83,2.43,0.15,0.15,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.77,1.21,0.66,0.86,0.25,0.71,1.47,48.3,0.76,1.77,0.2,0.71,2.48,0.96,0.0,47.3,1.26,8.85,22.72,16.29,2.83,47.3,2.43,1.21,50.0,1.11,45.8,23.58,125.92,61.57,1.11,0.4,2.68,1.11,31.72,0.0,1.52,0.61,0.15,0.0,0.0,0.0,3.14,0.71,1.26,35.9,1707,22.0,75.36139412810151,78.71773358884818,2,Secondary Attackers
Florian Sotoca,1990-10-25,Ligue1,Lens,Right,France,Att Mid / Wingers,1794,0.05,0.05,0.1,0.05,0.0,0.0,0.1,0.05,0.23,0.23,0.08,0.31,2.21,5.27,8.53,2.36,0.9,38.3,0.02,0.06,14.7,0.0,0.1,-0.18,-0.18,36.72,49.97,73.5,543.21,142.32,20.97,24.83,84.4,11.49,15.3,75.1,2.51,4.26,58.8,0.15,0.9,3.71,1.45,0.45,47.31,2.16,0.25,0.4,0.25,3.76,1.45,0.1,0.0,0.0,0.0,0.5,2.11,2.66,2.21,0.0,0.2,0.1,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.1,0.65,0.15,0.4,0.55,0.6,1.1,54.5,0.5,0.6,0.1,0.7,1.81,1.25,0.0,59.5,1.25,5.27,27.39,27.29,4.46,59.5,1.96,0.8,41.0,0.95,48.7,34.06,147.59,74.65,2.16,0.35,1.0,1.1,46.76,0.0,0.75,1.0,0.3,0.0,0.0,0.0,3.96,2.16,1.3,62.3,1693,35.0,76.3937268475404,76.3937268475404,0,Hybrid Orchestrators
Anass Zaroury,2000-11-07,Ligue1,Lens,Both,Morocco,Att Mid / Wingers,1405,0.13,0.13,0.26,0.13,0.0,0.0,0.19,0.06,0.11,0.11,0.19,0.29,3.14,4.16,6.85,2.24,0.77,34.3,0.06,0.17,22.4,0.0,0.05,0.02,0.02,32.41,47.79,67.8,528.53,175.07,17.04,20.95,81.3,11.4,15.82,72.1,2.82,6.92,40.7,0.21,2.24,2.5,2.18,0.83,42.34,5.25,1.09,0.19,0.32,8.01,0.9,2.5,1.73,0.26,0.0,0.19,1.99,4.61,3.14,0.9,0.13,0.26,0.19,0.0,0.26,0.19,0.0,0.0,0.0,0.06,0.0,1.47,1.09,0.38,0.77,0.32,0.58,1.67,34.6,1.09,0.58,0.0,0.38,1.86,0.96,0.0,57.2,0.7,6.79,24.79,26.14,1.67,57.2,2.24,1.09,48.6,1.15,51.4,34.65,188.39,92.05,2.63,0.51,1.73,0.9,42.28,0.06,0.83,1.54,0.13,0.06,0.0,0.0,3.78,0.13,0.32,28.6,1693,25.0,75.93548314052549,75.93548314052549,0,Hybrid Orchestrators
Angelo Fulgini,1996-08-20,Ligue1,Lens,Right,France,Att Mid / Wingers,1045,0.09,0.09,0.17,0.09,0.0,0.0,0.26,0.0,0.21,0.21,0.33,0.53,2.5,5.94,9.73,2.24,0.78,34.6,0.04,0.11,17.9,0.17,0.09,-0.12,-0.12,43.84,56.15,78.1,636.72,171.65,24.37,27.99,87.1,13.52,16.88,80.1,2.93,6.03,48.6,0.33,2.41,2.67,2.33,0.69,52.02,3.62,0.95,0.6,0.43,3.79,0.78,1.12,0.34,0.6,0.0,0.52,1.29,4.65,3.62,0.78,0.0,0.17,0.09,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.21,0.86,0.52,0.34,0.34,0.52,1.38,37.5,0.86,0.95,0.09,0.17,1.38,0.26,0.0,68.99,0.69,7.49,29.28,32.81,4.31,68.99,3.27,0.95,28.9,2.07,63.2,42.55,216.26,110.5,2.24,0.69,2.41,2.07,52.79,0.0,1.38,2.24,0.17,0.0,0.0,0.0,4.48,0.78,1.29,37.5,1693,29.0,78.49255685463312,78.49255685463312,3,Elite Technicians
Mathias Pereira Lage,1996-11-30,Ligue1,Brest,Right,Portugal,Att Mid / Wingers,1571,0.11,0.4,0.52,0.11,0.0,0.0,0.23,0.0,0.19,0.19,0.2,0.39,1.83,2.35,5.73,2.06,0.86,41.7,0.06,0.13,17.2,0.17,0.09,-0.07,-0.07,17.64,28.07,62.9,278.82,96.7,9.57,12.32,77.7,6.19,9.28,66.7,1.49,4.3,34.7,0.19,1.26,1.32,0.8,0.34,23.55,4.41,1.43,0.11,0.11,5.67,0.34,2.64,1.49,1.03,0.0,0.11,1.15,3.04,1.32,0.86,0.17,0.34,0.29,0.06,0.57,0.29,0.17,0.06,0.0,0.06,0.0,2.12,1.37,0.92,0.74,0.46,1.03,2.23,46.2,1.2,0.97,0.11,1.15,3.27,1.15,0.11,40.9,1.37,6.87,15.87,18.56,2.12,40.9,1.6,0.57,35.7,0.97,60.7,18.16,107.36,47.21,0.97,0.52,2.18,1.03,22.17,0.0,1.72,1.6,0.11,0.0,0.06,0.0,4.41,2.01,2.35,46.1,1679,29.0,75.38863145449139,75.38863145449139,2,Secondary Attackers
Romain Del Castillo,1996-03-29,Ligue1,Brest,Left,France,Att Mid / Wingers,1259,0.43,0.29,0.71,0.21,0.21,0.29,0.0,0.0,0.34,0.11,0.24,0.35,2.07,4.36,7.58,1.22,0.57,47.1,0.18,0.38,19.7,0.0,0.09,0.09,0.11,34.31,49.18,69.8,573.24,200.37,17.16,21.37,80.3,11.58,15.23,76.1,4.0,8.58,46.7,0.29,2.65,3.15,1.86,0.79,42.32,6.58,2.43,0.21,0.5,7.36,1.22,2.79,1.22,1.36,0.0,0.29,1.93,4.79,2.36,1.72,0.14,0.21,0.29,0.07,0.64,0.5,0.07,0.0,0.0,0.07,0.0,2.22,1.57,0.64,0.93,0.64,1.36,2.29,59.4,0.93,1.14,0.0,0.43,2.65,0.36,0.0,60.05,0.43,4.93,28.02,28.09,2.93,59.76,3.15,1.36,43.2,1.79,56.8,31.31,156.55,67.98,1.86,0.5,2.57,1.22,40.39,0.0,0.79,1.22,0.0,0.0,0.0,0.0,5.22,0.57,0.86,40.0,1679,29.0,77.28847257889632,77.28847257889632,0,Hybrid Orchestrators
