Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Pablo,1992-06-23,CampeonatoBrasileiro,Sport Recife,Right,Brazil,Forwards,1703,0.16,0.11,0.26,0.16,0.0,0.0,0.32,0.0,0.2,0.2,0.1,0.3,0.63,2.75,3.49,2.27,0.69,30.2,0.07,0.23,18.5,0.42,0.09,-0.04,-0.04,17.86,23.99,74.4,295.53,53.11,8.56,11.26,76.1,7.03,8.56,82.1,1.53,2.27,67.4,0.08,1.22,1.06,0.63,0.05,21.61,2.33,0.32,0.05,0.21,0.21,0.32,0.16,0.0,0.0,0.0,0.05,0.42,2.48,2.17,0.05,0.05,0.16,0.0,0.05,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.85,0.69,0.16,0.53,0.16,0.11,0.58,18.2,0.48,0.37,0.16,0.16,1.0,0.9,0.05,31.5,1.27,3.38,15.22,13.16,2.85,31.5,0.53,0.37,70.0,0.16,30.0,16.65,59.67,24.79,0.53,0.26,1.59,0.9,21.35,0.0,1.48,0.69,0.58,0.0,0.0,0.0,3.12,2.11,3.91,35.1,1373,33.0,68.7619328411692,68.7619328411692,4,Physical Disruptors
Gonçalo Ramos,2001-06-20,Ligue1,Paris Saint-Germain,Right,Portugal,Forwards,1066,0.84,0.25,1.1,0.68,0.17,0.25,0.08,0.0,1.15,0.95,0.19,1.13,0.93,2.03,5.32,4.39,2.45,55.8,0.15,0.28,11.3,0.0,0.22,-0.3,-0.28,16.29,20.35,80.1,192.41,30.99,10.98,13.09,83.9,3.71,4.47,83.0,0.25,0.34,75.0,0.12,1.27,0.76,0.76,0.0,20.01,0.25,0.17,0.17,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.08,0.68,2.53,1.94,0.0,0.0,0.42,0.17,0.0,0.51,0.34,0.0,0.0,0.08,0.08,0.0,0.93,0.51,0.42,0.42,0.08,0.25,0.51,50.0,0.25,0.42,0.08,0.0,0.93,0.42,0.0,29.8,0.51,2.28,9.12,18.57,8.19,29.55,0.93,0.08,9.1,0.76,81.8,13.09,63.74,28.87,0.51,0.34,1.35,0.93,23.81,0.0,0.68,0.93,0.76,0.08,0.0,0.0,1.52,1.69,1.27,57.1,1975,24.0,85.7469865978643,89.31322212609354,3,Traditional Finishers
Marco Asensio,1996-01-21,Ligue1,Aston Villa,Left,Spain,Forwards,618,0.29,0.58,0.87,0.29,0.0,0.0,0.0,0.0,0.82,0.82,0.39,1.21,2.77,5.24,7.14,3.79,2.04,53.8,0.08,0.14,14.5,0.29,0.22,-0.52,-0.52,42.38,48.79,86.9,606.7,117.67,26.65,28.54,93.4,11.65,13.54,86.0,2.77,3.79,73.1,0.25,2.33,4.51,0.58,0.15,45.73,2.77,0.29,0.58,0.15,1.89,0.44,0.87,0.29,0.0,0.0,0.29,1.02,5.39,3.93,0.29,0.29,0.87,0.0,0.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0,0.58,0.44,0.15,0.44,0.0,0.0,0.87,0.0,0.87,0.15,0.0,0.0,0.58,0.15,0.0,54.9,0.29,2.91,26.21,26.5,5.83,54.9,1.17,0.58,50.0,0.44,37.5,37.86,188.16,86.8,1.89,1.31,0.44,0.73,47.18,0.0,0.15,0.58,0.44,0.0,0.0,0.0,2.62,0.15,0.29,33.3,1873,29.0,75.48256766101316,75.48256766101316,1,Hybrid Line Leaders
Neal Maupay,1996-08-14,Ligue1,Marseille,Right,France,Forwards,1042,0.35,0.35,0.69,0.35,0.0,0.0,0.26,0.09,0.35,0.35,0.19,0.54,1.04,3.2,7.0,1.64,0.86,52.6,0.21,0.4,10.6,0.0,0.22,-0.01,-0.01,21.59,25.65,84.2,294.01,56.23,12.78,14.6,87.6,5.96,7.0,85.2,1.21,1.38,87.5,0.11,1.12,1.3,1.04,0.0,22.8,2.85,0.35,0.09,0.0,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.78,1.9,1.73,0.0,0.17,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.78,0.35,0.09,0.52,0.17,0.26,0.52,50.0,0.26,0.43,0.0,0.17,0.95,0.0,0.0,33.34,0.17,1.73,17.1,15.03,4.15,33.34,1.21,0.52,42.9,0.6,50.0,17.36,85.42,34.29,1.21,0.6,2.94,1.73,25.91,0.09,0.86,1.47,0.17,0.0,0.0,0.0,1.81,0.69,1.21,36.4,1757,29.0,76.32618411414744,76.32618411414744,5,Dynamic Strike-Runners
Amine Gouiri,2000-02-16,Ligue1,Marseille,Right,Algeria,Forwards,2085,0.56,0.22,0.78,0.56,0.0,0.0,0.09,0.0,0.52,0.52,0.17,0.69,1.68,2.85,6.91,3.54,1.73,48.8,0.16,0.33,15.7,0.04,0.15,0.04,0.04,24.22,30.43,79.6,333.32,75.32,14.94,16.49,90.6,5.53,6.99,79.0,1.68,3.41,49.4,0.14,1.47,1.25,0.73,0.0,25.47,4.92,0.65,0.17,0.0,2.98,0.22,2.42,1.04,1.25,0.0,0.04,0.91,3.67,1.94,0.82,0.35,0.52,0.04,0.0,0.47,0.26,0.04,0.09,0.09,0.0,0.0,0.6,0.47,0.17,0.22,0.22,0.17,0.47,36.4,0.3,0.73,0.0,0.13,0.73,0.26,0.0,40.83,0.35,2.5,15.97,22.79,5.57,40.83,2.37,1.08,45.5,1.17,49.1,22.19,104.42,49.34,0.82,0.95,1.81,1.55,29.44,0.0,1.25,0.82,0.39,0.0,0.0,0.0,2.76,0.43,1.08,28.6,1757,25.0,79.22088067855637,79.22088067855637,1,Hybrid Line Leaders
Elye Wahi,2003-01-02,Ligue1,Eintracht Frankfurt,Right,France,Forwards,574,0.47,0.16,0.63,0.31,0.16,0.16,0.16,0.0,0.94,0.82,0.06,0.88,1.1,1.1,6.43,2.51,1.41,56.3,0.13,0.22,12.1,0.0,0.33,-0.47,-0.5,13.8,17.4,79.3,177.02,24.77,9.25,10.51,88.1,3.14,3.61,87.0,0.47,0.63,75.0,0.03,0.94,1.1,0.0,0.0,15.99,1.25,0.0,0.0,0.16,0.31,0.0,0.0,0.0,0.0,0.0,0.16,0.94,2.51,1.88,0.0,0.31,0.31,0.0,0.0,0.63,0.47,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.16,0.0,0.16,0.16,0.0,0.0,25.24,0.0,1.25,13.64,10.51,4.7,25.09,1.57,0.31,20.0,1.25,80.0,16.15,66.32,27.75,0.0,0.78,2.35,1.72,19.76,0.0,2.67,1.25,1.57,0.0,0.0,0.0,1.25,0.63,2.04,23.5,1746,22.0,66.65533216865227,69.95318437214918,5,Dynamic Strike-Runners
Breel Embolo,1997-02-14,Ligue1,Monaco,Right,Switzerland,Forwards,1841,0.29,0.2,0.49,0.29,0.0,0.0,0.24,0.0,0.53,0.53,0.27,0.8,1.08,2.69,6.84,2.49,0.88,35.3,0.12,0.33,10.8,0.0,0.21,-0.23,-0.23,14.62,21.12,69.2,212.46,55.1,8.41,11.73,71.7,4.79,5.92,81.0,0.83,1.42,58.6,0.18,1.56,1.08,1.12,0.0,19.41,1.47,0.1,0.39,0.05,0.29,0.0,0.0,0.0,0.0,0.0,0.24,0.44,2.64,2.05,0.0,0.1,0.2,0.2,0.1,0.49,0.29,0.0,0.05,0.1,0.05,0.0,1.08,0.83,0.34,0.34,0.39,0.24,0.78,31.3,0.54,0.54,0.0,0.15,1.22,0.49,0.05,32.66,0.64,2.79,14.13,16.08,5.92,32.66,2.05,0.68,33.3,1.22,59.5,19.41,83.5,34.95,0.73,0.59,3.13,2.59,24.39,0.0,1.32,2.1,0.54,0.1,0.0,0.0,2.84,1.47,1.47,50.0,1762,28.0,76.77816907319169,76.77816907319169,5,Dynamic Strike-Runners
Folarin Balogun,2001-07-03,Ligue1,Monaco,Right,United States,Forwards,615,0.59,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.7,0.7,0.13,0.82,3.07,1.32,10.68,4.54,1.46,32.3,0.13,0.4,13.3,0.0,0.15,-0.12,-0.12,12.44,18.29,68.0,140.34,18.44,6.73,8.93,75.4,2.78,4.54,61.3,0.29,0.73,40.0,0.18,0.88,0.73,0.15,0.0,17.27,0.88,0.0,0.0,0.0,0.73,0.15,0.0,0.0,0.0,0.0,0.15,0.88,2.78,1.9,0.0,0.15,0.59,0.15,0.0,0.29,0.0,0.0,0.15,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.59,0.0,0.59,0.0,0.0,0.15,0.29,0.0,0.0,32.2,0.0,0.88,13.32,18.44,7.46,32.2,2.63,0.59,22.2,1.76,66.7,20.93,130.1,59.71,1.76,1.76,4.83,1.9,26.05,0.0,1.02,1.32,1.17,0.0,0.0,0.0,2.2,0.59,2.93,16.7,1762,24.0,66.64043260907596,67.67570293829341,3,Traditional Finishers
Gaëtan Laborde,1994-05-03,Ligue1,Nice,Left,France,Forwards,1829,0.54,0.2,0.74,0.34,0.2,0.2,0.05,0.0,0.58,0.42,0.17,0.59,1.48,1.97,6.45,3.44,0.98,28.6,0.1,0.35,14.6,0.0,0.12,-0.03,-0.08,17.03,24.46,69.6,227.73,45.12,10.33,13.19,78.4,4.63,6.94,66.7,0.74,1.48,50.0,0.13,1.33,1.28,0.59,0.1,22.59,1.77,0.05,0.15,0.1,1.33,0.0,0.0,0.0,0.0,0.0,0.1,0.74,3.1,2.36,0.0,0.2,0.44,0.1,0.0,0.34,0.3,0.0,0.0,0.0,0.05,0.0,0.93,0.64,0.44,0.39,0.1,0.44,1.08,40.9,0.64,0.79,0.2,0.3,1.23,0.98,0.0,35.92,1.38,3.64,16.39,16.39,6.25,35.72,1.82,0.89,48.6,0.89,48.6,17.81,77.55,41.48,0.79,0.64,2.36,0.89,24.31,0.0,1.43,0.89,0.39,0.05,0.0,0.0,2.41,2.36,2.31,50.5,1721,31.0,77.07239933046938,77.07239933046938,5,Dynamic Strike-Runners
Jonathan David,2000-01-14,Ligue1,Lille,Right,Canada,Forwards,2554,0.56,0.18,0.74,0.35,0.21,0.25,0.14,0.0,0.57,0.38,0.16,0.53,1.41,2.29,6.48,2.33,0.99,42.4,0.15,0.36,15.3,0.0,0.16,-0.01,-0.02,19.84,24.17,82.1,264.36,43.17,11.98,13.85,86.5,5.99,6.8,88.1,0.6,0.81,73.9,0.11,1.27,1.02,0.92,0.0,22.76,1.34,0.04,0.14,0.11,0.14,0.07,0.0,0.0,0.0,0.0,0.07,0.85,2.61,2.08,0.0,0.14,0.21,0.18,0.0,0.28,0.18,0.0,0.04,0.04,0.04,0.0,0.85,0.28,0.11,0.42,0.32,0.32,0.74,42.9,0.42,0.46,0.07,0.25,1.09,0.35,0.04,33.55,0.56,1.97,13.95,17.87,5.11,33.3,1.48,0.7,47.6,0.7,47.6,18.25,85.7,40.67,0.88,0.7,2.4,1.41,25.27,0.0,0.88,1.27,0.35,0.04,0.0,0.0,2.33,0.56,1.48,27.6,1782,25.0,78.39882390623356,78.51596830636119,5,Dynamic Strike-Runners
Chuba Akpom,1995-10-09,Ligue1,Lille,Right,England,Forwards,639,0.42,0.14,0.56,0.28,0.14,0.28,0.0,0.0,0.7,0.48,0.07,0.55,0.85,0.99,5.35,2.54,1.27,50.0,0.11,0.22,13.2,0.0,0.19,-0.28,-0.2,9.44,13.94,67.7,115.77,19.44,6.2,7.61,81.5,1.69,2.96,57.1,0.42,0.56,75.0,0.06,0.7,0.14,0.56,0.0,12.25,1.55,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,1.13,2.39,1.13,0.0,0.28,0.7,0.28,0.0,0.42,0.14,0.0,0.0,0.14,0.14,0.0,1.13,0.7,0.0,0.56,0.56,0.28,0.85,33.3,0.56,1.27,0.0,0.0,1.13,0.42,0.0,23.24,0.56,1.83,10.7,11.13,4.23,22.96,1.27,0.56,44.4,0.56,44.4,11.27,59.44,27.04,0.56,0.28,1.69,0.7,15.92,0.0,1.55,2.11,0.28,0.14,0.0,0.0,1.55,2.39,1.55,60.7,1782,30.0,68.84427951285218,68.84427951285218,4,Physical Disruptors
Alexandre Lacazette,1991-05-28,Ligue1,Lyon,Right,France,Forwards,2051,0.66,0.09,0.75,0.44,0.22,0.26,0.22,0.0,0.72,0.51,0.15,0.66,1.05,2.9,6.98,2.33,1.36,58.5,0.19,0.32,13.5,0.04,0.22,-0.06,-0.07,17.25,24.0,71.8,228.23,59.28,10.97,13.78,79.6,4.08,5.88,69.4,0.83,1.54,54.3,0.22,1.14,1.49,1.1,0.18,22.38,1.45,0.0,0.18,0.31,0.75,0.04,0.0,0.0,0.0,0.0,0.18,0.88,2.46,1.8,0.0,0.18,0.31,0.13,0.04,0.22,0.09,0.0,0.0,0.13,0.0,0.0,0.57,0.26,0.13,0.31,0.13,0.22,0.7,31.3,0.48,0.57,0.13,0.35,0.92,0.31,0.0,32.56,0.48,2.19,12.33,18.25,6.01,32.3,1.36,0.61,45.2,0.66,48.4,18.34,64.72,25.23,0.48,0.44,2.24,0.88,25.1,0.0,2.11,1.45,0.88,0.0,0.04,0.0,1.23,0.7,1.4,33.3,1745,34.0,78.21736842811956,78.21736842811956,3,Traditional Finishers
Georges Mikautadze,2000-10-31,Ligue1,Lyon,Both,Georgia,Forwards,1449,0.68,0.37,1.06,0.5,0.19,0.25,0.12,0.0,0.64,0.43,0.27,0.71,2.3,3.35,8.7,3.23,1.37,42.3,0.15,0.36,14.1,0.0,0.14,0.04,0.06,20.25,26.46,76.5,272.17,57.45,11.86,14.35,82.7,5.84,7.58,77.0,0.81,1.06,76.5,0.23,1.3,1.3,0.87,0.0,25.22,1.06,0.06,0.25,0.19,0.56,0.19,0.0,0.0,0.0,0.0,0.19,0.87,3.04,2.42,0.0,0.19,0.25,0.19,0.0,0.75,0.5,0.0,0.12,0.0,0.12,0.0,0.43,0.37,0.06,0.19,0.19,0.19,0.56,33.3,0.37,0.68,0.0,0.25,0.68,0.37,0.0,40.56,0.56,2.8,16.09,22.17,7.39,40.31,3.66,1.06,28.8,2.42,66.1,24.97,143.17,57.08,0.99,1.3,3.04,1.24,31.68,0.0,0.43,1.43,0.19,0.12,0.0,0.0,2.73,0.93,2.48,27.3,1745,25.0,79.33622743357296,79.33622743357296,1,Hybrid Line Leaders
Emanuel Emegha,2003-02-03,Ligue1,Strasbourg,Both,Netherlands,Forwards,2293,0.55,0.12,0.67,0.55,0.0,0.0,0.2,0.0,0.67,0.67,0.09,0.76,1.45,0.55,4.08,2.39,1.37,57.4,0.23,0.4,12.5,0.0,0.28,-0.12,-0.12,10.72,13.35,80.3,132.39,13.62,6.83,8.4,81.3,2.79,3.06,91.0,0.2,0.27,71.4,0.03,0.71,0.16,0.16,0.0,12.4,0.86,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.27,1.26,0.98,0.0,0.12,0.04,0.12,0.0,0.16,0.12,0.0,0.04,0.0,0.0,0.0,0.24,0.24,0.04,0.08,0.12,0.08,0.24,33.3,0.16,0.71,0.2,0.04,0.27,1.18,0.0,22.65,1.41,3.38,9.77,9.77,3.89,22.65,1.1,0.27,25.0,0.79,71.4,13.38,72.61,33.75,0.79,1.26,2.32,1.18,16.6,0.0,1.41,1.45,1.06,0.0,0.0,0.0,2.36,1.02,1.53,40.0,1707,22.0,76.1404085355067,79.53144264098908,5,Dynamic Strike-Runners
Sekou Mara,2002-07-30,Ligue1,Strasbourg,Right,France,Forwards,768,0.12,0.12,0.23,0.12,0.0,0.0,0.23,0.0,0.23,0.23,0.12,0.35,1.05,1.29,5.51,2.23,0.59,26.3,0.05,0.2,16.2,0.0,0.11,-0.12,-0.12,15.0,21.68,69.2,206.13,35.98,8.67,11.13,77.9,5.27,7.27,72.6,0.23,0.59,40.0,0.06,0.59,1.05,0.23,0.0,20.16,1.52,0.0,0.23,0.12,0.35,0.12,0.0,0.0,0.0,0.0,0.0,1.29,1.17,0.59,0.0,0.23,0.35,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.0,1.05,0.7,0.0,0.59,0.47,0.35,1.05,33.3,0.7,1.29,0.0,0.35,1.41,0.35,0.0,35.51,0.47,2.81,19.1,13.83,3.52,35.51,3.16,1.29,40.7,1.64,51.9,21.21,90.59,30.7,0.7,0.59,3.4,1.76,26.13,0.0,2.11,1.88,0.35,0.0,0.0,0.0,2.46,2.23,2.7,45.2,1707,23.0,67.36945867500908,69.12969698410443,0,Aerial Target Men
M'Bala Nzola,1996-08-18,Ligue1,Lens,Left,Angola,Forwards,1460,0.37,0.06,0.43,0.37,0.0,0.0,0.18,0.06,0.53,0.53,0.08,0.61,1.6,1.36,7.27,2.9,1.11,38.3,0.13,0.33,12.1,0.0,0.19,-0.16,-0.16,13.99,18.62,75.2,158.98,25.58,9.74,12.14,80.2,2.34,3.33,70.4,0.31,0.37,83.3,0.06,1.23,0.43,0.55,0.0,18.25,0.31,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.49,2.4,1.73,0.0,0.18,0.37,0.06,0.06,0.31,0.18,0.0,0.06,0.06,0.0,0.0,0.31,0.25,0.0,0.06,0.25,0.18,0.55,33.3,0.37,0.55,0.06,0.31,0.62,0.43,0.0,30.21,0.25,1.79,10.85,17.88,5.86,30.21,2.34,0.86,36.8,1.48,63.2,17.51,90.37,31.38,0.62,0.86,3.82,2.9,23.49,0.0,1.85,0.8,1.48,0.0,0.0,0.0,2.22,2.34,2.22,51.4,1693,29.0,73.76095870158612,73.76095870158612,5,Dynamic Strike-Runners
Wesley Saïd,1995-04-19,Ligue1,Lens,Right,France,Forwards,905,0.3,0.0,0.3,0.3,0.0,0.0,0.4,0.0,0.32,0.32,0.1,0.42,1.59,2.39,5.27,1.69,0.7,41.2,0.18,0.43,11.2,0.0,0.19,-0.02,-0.02,19.19,24.66,77.8,241.66,49.23,12.33,14.52,84.9,5.57,6.76,82.4,0.4,1.49,26.7,0.1,0.9,1.09,1.19,0.0,22.57,1.99,0.2,0.2,0.1,0.8,0.2,0.0,0.0,0.0,0.0,0.1,0.3,2.69,1.79,0.0,0.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.09,0.3,0.99,0.3,0.6,1.29,46.2,0.7,0.6,0.0,0.2,1.79,0.2,0.0,32.32,0.3,2.09,15.02,15.51,4.08,32.32,1.89,0.9,47.4,0.99,52.6,18.4,87.91,41.67,0.99,0.8,1.79,0.9,23.77,0.0,2.19,0.4,0.7,0.0,0.0,0.0,1.69,0.99,1.59,38.5,1693,30.0,73.38708752447192,73.38708752447192,5,Dynamic Strike-Runners
Ludovic Ajorque,1994-02-25,Ligue1,Brest,Left,France,Forwards,2495,0.47,0.07,0.54,0.47,0.0,0.04,0.18,0.0,0.38,0.35,0.11,0.46,0.36,1.48,4.47,1.91,0.9,47.2,0.25,0.52,12.1,0.0,0.18,0.09,0.12,16.67,24.2,68.9,251.24,34.95,9.16,12.77,71.8,5.3,7.14,74.2,1.26,1.73,72.9,0.06,1.26,1.05,0.4,0.04,23.81,0.29,0.0,0.07,0.43,0.25,0.04,0.0,0.0,0.0,0.0,0.11,0.58,2.16,1.77,0.0,0.07,0.18,0.07,0.07,0.29,0.11,0.0,0.04,0.11,0.04,0.0,0.94,0.69,0.11,0.43,0.4,0.36,1.15,31.3,0.79,0.72,0.18,0.22,1.15,0.94,0.0,32.97,1.15,3.03,16.09,14.03,4.51,32.93,0.61,0.29,47.1,0.32,52.9,14.79,47.58,16.2,0.4,0.14,2.16,0.4,23.74,0.0,2.2,0.94,0.4,0.07,0.0,0.0,2.24,4.8,4.36,52.4,1679,31.0,75.89418115745575,75.89418115745575,0,Aerial Target Men
Joshua King,1992-01-15,Ligue1,Toulouse,Right,Norway,Forwards,1673,0.32,0.16,0.48,0.32,0.0,0.0,0.11,0.0,0.36,0.36,0.11,0.47,2.1,1.56,5.81,2.69,1.08,40.0,0.12,0.3,15.3,0.0,0.13,-0.03,-0.03,13.61,19.26,70.7,173.92,31.85,8.77,11.4,76.9,3.66,4.84,75.6,0.32,0.86,37.5,0.09,0.91,0.7,0.54,0.05,17.86,1.24,0.05,0.0,0.05,0.48,0.27,0.0,0.0,0.0,0.0,0.16,0.43,1.67,1.13,0.0,0.16,0.16,0.11,0.11,0.22,0.16,0.0,0.0,0.0,0.05,0.0,0.59,0.59,0.22,0.22,0.16,0.27,0.65,41.7,0.38,0.54,0.16,0.32,0.91,1.02,0.0,30.88,1.18,3.77,12.8,15.17,5.06,30.88,3.44,1.88,54.7,1.51,43.8,16.52,108.51,54.12,1.29,0.81,2.53,1.78,21.14,0.0,1.88,1.45,0.38,0.05,0.0,0.0,3.23,1.88,2.74,40.7,1654,33.0,73.80042479611039,73.80042479611039,5,Dynamic Strike-Runners
Frank Magri,1999-09-04,Ligue1,Toulouse,Right,Cameroon,Forwards,1516,0.3,0.06,0.36,0.3,0.0,0.0,0.3,0.06,0.36,0.36,0.09,0.45,1.01,1.48,4.75,2.61,1.07,40.9,0.11,0.28,12.4,0.0,0.14,-0.06,-0.06,10.57,14.9,70.9,140.16,26.0,6.11,7.9,77.4,3.27,4.22,77.5,0.3,0.77,38.5,0.11,0.53,0.89,0.42,0.06,13.24,1.48,0.0,0.18,0.06,0.24,0.18,0.0,0.0,0.0,0.0,0.18,0.53,1.72,0.83,0.0,0.12,0.36,0.42,0.0,0.18,0.06,0.0,0.06,0.0,0.06,0.0,0.47,0.12,0.06,0.36,0.06,0.18,0.47,37.5,0.3,0.95,0.12,0.24,0.71,0.65,0.0,24.93,0.59,1.9,12.65,10.57,4.16,24.93,1.07,0.24,22.2,0.71,66.7,14.49,71.0,27.37,0.47,0.42,2.55,1.84,18.76,0.0,1.54,1.66,0.24,0.0,0.0,0.0,1.25,2.37,4.87,32.8,1654,26.0,73.41456857942535,73.41456857942535,4,Physical Disruptors
Lassine Sinayoko,1999-12-08,Ligue1,Auxerre,Right,Mali,Forwards,2299,0.2,0.31,0.51,0.16,0.04,0.04,0.2,0.0,0.25,0.22,0.22,0.44,2.07,2.43,7.56,2.35,0.63,26.7,0.07,0.25,16.1,0.0,0.1,-0.06,-0.07,20.67,26.93,76.7,274.58,59.86,12.72,15.23,83.5,5.91,7.2,82.1,0.59,1.06,55.6,0.13,1.45,1.1,0.67,0.12,25.56,1.25,0.08,0.2,0.0,0.98,0.12,0.04,0.0,0.0,0.0,0.12,1.02,3.76,2.66,0.04,0.47,0.35,0.2,0.04,0.78,0.43,0.0,0.16,0.04,0.16,0.0,1.29,0.78,0.39,0.55,0.35,0.43,0.9,47.8,0.47,0.63,0.08,0.51,1.8,1.49,0.0,38.87,1.37,5.79,15.27,18.2,4.97,38.83,2.86,1.1,38.4,1.61,56.2,22.55,120.57,56.41,1.17,1.1,2.0,1.68,27.01,0.0,1.41,1.29,0.51,0.08,0.0,0.0,2.98,1.06,2.51,29.7,1629,26.0,75.11703760068592,75.11703760068592,1,Hybrid Line Leaders
Theo Bair,1999-08-27,Ligue1,Auxerre,Right,Canada,Forwards,939,0.19,0.1,0.29,0.19,0.0,0.0,0.1,0.0,0.29,0.29,0.12,0.4,1.44,1.53,4.03,2.49,1.25,50.0,0.08,0.15,13.2,0.0,0.12,-0.1,-0.1,12.65,20.42,62.0,147.41,34.41,8.05,11.69,68.9,2.68,4.7,57.1,0.29,0.77,37.5,0.09,0.96,0.96,0.0,0.0,19.74,0.67,0.0,0.0,0.1,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.48,1.63,1.34,0.0,0.1,0.19,0.0,0.0,0.19,0.1,0.0,0.0,0.1,0.0,0.0,0.38,0.29,0.1,0.19,0.1,0.0,0.19,0.0,0.19,0.58,0.19,0.29,0.67,0.96,0.0,29.33,1.05,2.59,12.75,14.09,4.79,29.33,0.77,0.19,25.0,0.58,75.0,13.71,61.73,27.6,0.38,0.86,1.73,0.67,20.89,0.0,1.92,0.48,0.77,0.0,0.0,0.0,1.44,5.27,4.41,54.5,1629,26.0,72.36151241139893,72.36151241139893,0,Aerial Target Men
Florian Ayé,1997-01-19,Ligue1,Auxerre,Right,France,Forwards,575,0.31,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.31,0.78,1.1,4.7,1.88,0.47,25.0,0.17,0.67,13.1,0.0,0.16,0.02,0.02,14.87,20.19,73.6,193.15,24.1,9.86,12.52,78.8,3.44,4.54,75.9,0.47,0.63,75.0,0.02,0.47,0.63,0.31,0.0,18.78,1.25,0.0,0.0,0.16,0.31,0.0,0.0,0.0,0.0,0.0,0.16,0.78,0.78,0.63,0.0,0.0,0.16,0.0,0.0,0.31,0.16,0.0,0.0,0.16,0.0,0.0,0.31,0.31,0.0,0.0,0.31,0.0,0.31,0.0,0.31,1.1,0.0,1.1,1.41,0.94,0.0,29.27,0.78,2.82,14.56,11.9,3.13,29.27,0.31,0.31,100.0,0.0,0.0,13.93,74.97,23.01,0.94,0.47,2.97,0.94,19.88,0.0,1.57,0.94,0.47,0.0,0.0,0.0,2.19,2.03,5.79,26.0,1629,28.0,61.865074638301834,61.865074638301834,4,Physical Disruptors
