Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Borna Sosa,1998-01-21,SerieA,Torino,Left,Croatia,Fullbacks,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.08,0.99,3.89,3.73,0.3,0.08,25.0,0.0,0.0,20.2,0.0,0.08,-0.02,-0.02,41.61,52.28,79.6,698.43,205.68,18.59,20.96,88.7,18.06,21.57,83.7,3.89,7.16,54.3,0.07,0.84,3.28,1.68,0.91,43.06,8.84,0.91,0.0,0.3,3.89,7.54,0.38,0.3,0.08,0.0,0.38,0.76,1.83,1.3,0.15,0.15,0.08,0.0,0.15,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.98,1.45,1.07,0.53,0.38,1.22,1.91,64.0,0.69,0.99,0.46,1.07,3.05,2.51,0.0,59.52,2.21,16.92,28.35,14.71,1.07,59.52,0.53,0.23,42.9,0.15,28.6,31.78,171.54,65.99,1.14,0.08,0.69,0.08,34.6,0.0,0.91,0.53,0.08,0.0,0.08,0.0,4.04,1.22,1.45,45.7
Elif Elmas,1999-09-24,SerieA,Torino,Right,North Macedonia,Att Mid / Wingers,1021,0.35,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.12,0.12,0.04,0.16,3.7,3.0,5.11,1.67,0.79,47.4,0.21,0.44,19.3,0.0,0.07,0.23,0.23,23.8,29.62,80.4,366.26,92.64,13.13,14.63,89.8,8.64,10.31,83.8,1.23,2.47,50.0,0.1,0.79,1.94,1.32,0.44,28.3,1.15,0.0,0.0,0.26,2.03,0.88,0.18,0.09,0.0,0.0,0.18,0.35,2.56,1.67,0.0,0.35,0.35,0.18,0.0,0.26,0.09,0.0,0.09,0.09,0.0,0.0,0.88,0.62,0.26,0.44,0.18,0.35,0.88,40.0,0.53,0.71,0.18,0.53,1.41,0.44,0.18,39.14,0.44,3.88,16.48,19.39,3.35,39.14,3.35,1.15,34.2,1.76,52.6,26.71,200.98,103.57,2.47,1.23,1.94,0.88,28.56,0.0,1.15,1.23,0.18,0.0,0.0,0.0,2.91,0.18,0.26,40.0
Yann Karamoh,1998-07-08,SerieA,Torino,Right,France,Midfielders,1046,0.0,0.09,0.09,0.0,0.0,0.0,0.17,0.0,0.1,0.1,0.08,0.19,3.18,2.41,6.88,2.15,0.52,24.0,0.0,0.0,17.7,0.0,0.05,-0.1,-0.1,16.26,24.26,67.0,234.98,50.33,9.98,12.73,78.4,4.47,6.2,72.2,0.95,1.89,50.0,0.09,0.77,0.69,0.77,0.09,23.58,0.52,0.0,0.17,0.09,1.98,0.34,0.0,0.0,0.0,0.0,0.17,1.55,2.07,1.38,0.09,0.26,0.34,0.0,0.0,0.17,0.09,0.0,0.0,0.09,0.0,0.0,0.43,0.17,0.17,0.09,0.17,0.34,0.77,44.4,0.43,0.86,0.17,0.26,0.69,0.43,0.0,35.45,0.69,4.22,13.85,17.64,4.22,35.45,3.27,1.03,31.6,1.89,57.9,25.12,176.73,88.02,2.32,1.81,2.24,2.24,28.22,0.0,1.03,1.2,0.34,0.0,0.0,0.0,3.61,0.43,0.77,35.7
Ivan Ilić,2001-03-17,SerieA,Torino,Left,Serbia,Midfielders,920,0.1,0.0,0.1,0.1,0.0,0.0,0.39,0.0,0.09,0.09,0.11,0.21,2.35,4.4,4.01,1.08,0.39,36.4,0.09,0.25,21.9,0.2,0.09,0.01,0.01,44.12,52.92,83.4,747.39,191.15,20.25,23.38,86.6,19.66,22.5,87.4,3.42,4.79,71.4,0.09,0.88,3.82,1.57,0.29,49.11,3.62,1.76,0.2,0.29,2.64,0.78,1.08,0.78,0.1,0.0,0.2,1.08,3.03,2.25,0.39,0.0,0.1,0.29,0.0,0.59,0.39,0.2,0.0,0.0,0.0,0.0,0.49,0.2,0.0,0.39,0.1,0.2,0.78,25.0,0.59,0.0,0.0,0.49,0.98,0.98,0.0,60.55,1.17,7.14,36.49,17.32,1.08,60.55,1.47,0.59,40.0,0.39,26.7,40.3,217.66,97.53,1.76,0.1,1.86,0.88,46.66,0.0,1.08,2.25,0.1,0.0,0.0,0.0,2.74,0.39,1.37,22.2
Adrien Tameze,1994-02-04,SerieA,Torino,Right,Cameroon,Midfielders,649,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.06,0.06,0.11,0.17,2.22,3.19,2.91,0.97,0.42,42.9,0.0,0.0,15.1,0.0,0.06,-0.06,-0.06,35.92,41.74,86.0,570.23,125.36,17.2,19.97,86.1,15.53,16.78,92.6,1.94,2.63,73.7,0.1,0.83,1.39,0.83,0.14,40.35,1.39,1.11,0.0,0.0,1.25,0.28,0.0,0.0,0.0,0.0,0.0,0.97,1.11,0.83,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.28,0.28,0.42,0.0,0.14,1.39,10.0,1.25,1.11,0.69,1.39,2.08,1.11,0.14,51.03,2.08,12.34,24.96,13.73,1.8,51.03,2.08,0.55,26.7,1.11,53.3,29.68,179.03,84.73,1.25,0.0,1.39,0.42,35.64,0.0,1.11,0.55,0.0,0.0,0.14,0.0,3.47,1.53,1.11,57.9
Duván Zapata,1991-04-01,SerieA,Torino,Right,Colombia,Forwards,587,0.46,0.0,0.46,0.46,0.0,0.0,0.15,0.0,0.52,0.52,0.08,0.6,0.92,1.07,5.52,3.22,1.23,38.1,0.14,0.38,11.6,0.0,0.16,-0.06,-0.06,13.34,19.32,69.0,187.51,29.28,7.97,11.5,69.3,2.76,3.83,72.0,1.38,1.69,81.8,0.08,1.38,0.61,0.61,0.15,17.48,1.53,0.15,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.31,0.46,3.07,2.15,0.0,0.15,0.46,0.15,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,1.07,0.77,0.31,0.0,0.77,0.0,0.46,0.0,0.46,0.31,0.15,0.31,1.38,1.07,0.0,29.44,1.69,3.83,11.04,14.72,5.98,29.44,1.38,0.15,11.1,1.07,77.8,15.95,72.06,31.74,0.61,0.61,1.38,1.23,21.62,0.0,1.53,1.23,0.31,0.0,0.0,0.0,2.3,3.07,4.29,41.7
Jesper Karlström,1995-06-21,SerieA,Udinese,Right,Sweden,Midfielders,3186,0.0,0.08,0.08,0.0,0.0,0.0,0.25,0.0,0.02,0.02,0.03,0.05,0.65,3.81,1.3,0.37,0.06,15.4,0.0,0.0,18.9,0.0,0.06,-0.02,-0.02,37.6,45.2,83.2,661.53,214.01,16.07,17.8,90.3,17.23,19.6,87.9,3.39,5.9,57.4,0.04,0.59,3.93,0.59,0.11,42.94,2.2,2.03,0.0,0.14,0.42,0.11,0.0,0.0,0.0,0.0,0.06,0.57,1.67,1.5,0.03,0.03,0.0,0.06,0.06,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.72,0.96,0.9,0.59,0.23,0.71,1.44,49.0,0.73,0.79,0.31,0.99,2.71,2.32,0.14,53.16,2.85,15.08,32.03,6.55,0.68,53.16,0.42,0.17,40.0,0.25,60.0,28.31,137.03,62.26,0.73,0.11,0.96,0.51,33.87,0.0,1.19,0.71,0.03,0.0,0.0,0.0,4.12,0.88,0.88,50.0
Jaka Bijol,1999-02-05,SerieA,Udinese,Right,Slovenia,Center Backs,2963,0.03,0.0,0.03,0.03,0.0,0.0,0.39,0.03,0.06,0.06,0.02,0.08,0.67,2.98,0.3,0.58,0.18,31.6,0.05,0.17,11.8,0.0,0.1,-0.03,-0.03,43.5,52.0,83.6,925.06,323.95,11.27,12.97,86.9,25.58,27.64,92.5,6.32,10.3,61.4,0.02,0.36,3.31,0.24,0.06,49.88,2.0,1.25,0.06,0.36,0.09,0.12,0.0,0.0,0.0,0.0,0.12,0.18,0.91,0.79,0.03,0.0,0.09,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.31,0.76,0.97,0.3,0.03,0.64,1.22,52.5,0.58,1.15,0.55,1.15,2.46,5.53,0.03,63.27,8.02,32.11,29.13,2.61,1.49,63.27,0.09,0.06,66.7,0.03,33.3,36.78,217.15,130.37,0.36,0.03,0.52,0.06,40.67,0.03,1.49,0.24,0.06,0.0,0.03,0.03,3.07,3.31,1.58,67.7
Sandi Lovrić,1998-03-28,SerieA,Udinese,Right,Slovenia,Midfielders,2308,0.08,0.12,0.2,0.08,0.0,0.0,0.2,0.0,0.1,0.1,0.13,0.23,2.34,4.68,2.77,1.91,0.47,24.5,0.04,0.17,22.5,0.2,0.05,-0.02,-0.02,29.21,37.12,78.7,520.0,145.57,12.56,14.12,89.0,12.28,14.94,82.2,3.39,6.08,55.8,0.09,1.25,3.16,0.82,0.16,33.03,3.98,1.72,0.12,0.23,3.51,0.35,1.91,0.2,1.21,0.0,0.12,0.66,3.16,1.91,0.7,0.08,0.27,0.16,0.04,0.39,0.23,0.08,0.0,0.0,0.08,0.0,1.79,1.13,0.97,0.66,0.16,0.86,1.72,50.0,0.86,1.29,0.2,0.86,2.65,1.05,0.04,49.06,1.52,9.24,24.96,15.83,1.48,49.06,1.87,0.82,43.8,0.97,52.1,26.13,166.82,76.78,1.75,0.27,2.07,1.09,30.65,0.0,2.11,1.33,0.0,0.04,0.0,0.0,4.6,0.04,0.66,5.6
Kingsley Ehizibue,1995-05-25,SerieA,Udinese,Right,Netherlands,Fullbacks,2498,0.0,0.04,0.04,0.0,0.0,0.0,0.18,0.0,0.04,0.04,0.08,0.13,1.95,1.98,4.18,0.5,0.14,28.6,0.0,0.0,15.9,0.0,0.09,-0.04,-0.04,27.13,35.38,76.7,461.17,147.57,12.61,14.56,86.6,11.49,14.38,79.9,2.27,4.4,51.6,0.06,0.79,1.04,0.76,0.58,27.06,8.25,0.25,0.04,0.04,2.2,8.0,0.0,0.0,0.0,0.0,0.07,0.79,1.84,1.41,0.14,0.04,0.11,0.11,0.04,0.07,0.04,0.0,0.0,0.04,0.0,0.0,1.98,1.26,1.12,0.65,0.22,0.9,1.48,61.0,0.58,1.48,0.5,0.83,2.81,2.52,0.18,45.83,2.92,13.73,18.74,13.91,1.26,45.83,1.08,0.43,40.0,0.54,50.0,20.75,107.01,54.26,1.3,0.32,1.04,0.76,22.66,0.0,1.19,1.19,0.18,0.0,0.0,0.0,3.96,1.04,1.19,46.8
Hassane Kamara,1994-03-05,SerieA,Udinese,Left,Côte d'Ivoire,Fullbacks,2001,0.05,0.18,0.22,0.05,0.0,0.0,0.36,0.05,0.04,0.04,0.12,0.16,2.34,2.74,4.63,0.76,0.13,17.6,0.06,0.33,20.1,0.0,0.05,0.0,0.0,35.08,46.37,75.7,624.69,191.24,16.78,18.76,89.4,13.63,16.64,81.9,4.18,8.82,47.4,0.1,1.08,2.16,1.26,0.99,37.29,9.0,0.94,0.0,0.27,4.77,7.38,0.67,0.49,0.0,0.05,0.09,1.3,1.98,1.53,0.13,0.05,0.09,0.05,0.13,0.27,0.13,0.05,0.0,0.0,0.05,0.05,1.57,1.12,0.9,0.49,0.18,0.72,1.26,57.1,0.54,1.03,0.22,1.17,2.74,2.2,0.05,55.82,2.56,16.33,22.89,17.27,1.08,55.82,2.07,0.81,39.1,0.94,45.7,27.8,148.92,72.73,1.66,0.22,1.08,0.45,31.62,0.05,1.12,0.99,0.05,0.0,0.0,0.0,4.14,0.94,0.49,65.6
Florian Thauvin,1993-01-26,SerieA,Udinese,Left,France,Forwards,1956,0.37,0.14,0.51,0.32,0.05,0.14,0.0,0.0,0.37,0.26,0.17,0.44,4.23,4.14,6.81,2.35,1.06,45.1,0.14,0.3,18.5,0.14,0.11,0.0,0.06,25.03,37.68,66.4,444.48,154.56,11.04,13.3,83.0,8.42,12.7,66.3,3.87,7.78,49.7,0.22,1.79,2.67,1.98,0.92,32.21,5.11,1.38,0.23,0.6,7.73,0.32,2.58,0.83,1.2,0.05,0.37,1.29,4.28,2.9,0.6,0.23,0.37,0.14,0.05,0.41,0.18,0.05,0.0,0.18,0.0,0.0,0.92,0.64,0.41,0.37,0.14,0.46,1.15,40.0,0.69,0.28,0.0,0.32,1.24,0.46,0.0,48.87,0.37,4.83,19.88,24.71,3.77,48.73,4.23,1.79,42.4,2.16,51.1,31.38,234.06,109.88,2.44,1.56,2.76,1.75,36.35,0.0,0.46,1.24,0.14,0.0,0.0,0.0,3.13,0.23,0.46,33.3
Jurgen Ekkelenkamp,2000-04-05,SerieA,Udinese,Right,Netherlands,Midfielders,1892,0.14,0.1,0.24,0.14,0.0,0.0,0.1,0.0,0.13,0.13,0.06,0.2,1.62,3.42,4.09,1.28,0.43,33.3,0.11,0.33,18.3,0.0,0.1,0.01,0.01,26.16,32.82,79.7,408.28,98.04,13.75,16.03,85.8,10.23,12.37,82.7,1.38,2.19,63.0,0.06,0.71,2.0,0.52,0.1,30.63,2.05,0.29,0.1,0.24,0.57,1.52,0.19,0.05,0.05,0.0,0.14,0.81,1.81,1.38,0.1,0.1,0.14,0.05,0.05,0.29,0.19,0.0,0.05,0.05,0.0,0.0,1.71,1.19,0.48,1.05,0.19,0.86,1.66,51.4,0.81,1.24,0.19,0.57,2.28,1.24,0.0,41.29,1.38,7.04,21.17,13.65,1.86,41.29,1.43,0.48,33.3,0.81,56.7,21.74,115.54,57.51,1.33,0.24,1.09,0.33,26.64,0.0,1.38,0.67,0.1,0.0,0.0,0.0,3.9,0.86,0.62,58.1
Oumar Solet,2000-02-07,SerieA,Udinese,Right,France,Center Backs,1672,0.05,0.11,0.16,0.05,0.0,0.0,0.16,0.05,0.04,0.04,0.06,0.11,1.08,3.5,0.32,0.65,0.38,58.3,0.08,0.14,21.5,0.05,0.06,0.01,0.01,52.86,59.75,88.5,1031.45,286.31,20.19,21.42,94.2,23.58,25.51,92.4,8.72,11.36,76.8,0.04,0.92,2.91,0.48,0.11,55.33,4.2,1.67,0.16,0.43,0.48,0.11,0.0,0.0,0.0,0.0,0.22,0.43,1.78,1.45,0.05,0.22,0.0,0.0,0.05,0.16,0.05,0.0,0.11,0.0,0.0,0.0,1.78,1.02,0.97,0.7,0.11,1.13,1.61,70.0,0.48,1.72,1.02,0.92,2.69,4.2,0.22,71.32,9.42,32.78,34.02,5.44,0.81,71.32,1.67,1.35,80.6,0.27,16.1,43.39,219.4,117.67,0.75,0.11,0.92,0.59,47.05,0.05,0.92,0.75,0.0,0.0,0.0,0.0,4.95,1.08,1.08,50.0
Martín Payero,1998-09-11,SerieA,Udinese,Right,Argentina,Midfielders,1381,0.07,0.07,0.13,0.07,0.0,0.0,0.33,0.0,0.08,0.08,0.08,0.16,2.15,3.32,2.87,2.02,0.33,16.1,0.03,0.2,23.5,0.13,0.04,-0.01,-0.01,23.01,29.59,77.8,396.3,89.61,10.69,11.73,91.1,8.93,10.69,83.5,2.54,4.82,52.7,0.07,0.98,3.0,0.52,0.39,27.44,1.96,0.72,0.13,0.33,2.54,0.13,1.11,0.72,0.2,0.0,0.2,0.78,3.32,1.63,0.33,0.33,0.07,0.65,0.33,0.33,0.26,0.0,0.0,0.0,0.0,0.07,1.56,1.04,0.26,0.91,0.39,0.52,1.04,50.0,0.52,1.04,0.13,0.85,2.41,0.85,0.0,42.3,0.78,5.6,22.87,14.99,1.69,42.3,4.56,1.96,42.9,2.02,44.3,23.98,148.85,71.3,2.28,0.39,1.76,0.85,25.42,0.0,2.28,2.54,0.0,0.07,0.13,0.0,4.89,1.37,1.3,51.2
Jordan Zemura,1999-11-14,SerieA,Udinese,Left,Zimbabwe,Fullbacks,1415,0.06,0.13,0.19,0.06,0.0,0.0,0.13,0.0,0.06,0.06,0.06,0.13,1.59,2.67,4.83,0.89,0.19,21.4,0.07,0.33,19.0,0.19,0.07,0.0,0.0,30.21,39.5,76.5,478.24,181.84,16.6,18.06,91.9,11.07,14.63,75.7,1.97,4.58,43.1,0.09,0.7,1.53,0.95,0.57,31.04,8.4,0.7,0.0,0.0,2.48,7.38,0.32,0.06,0.13,0.0,0.06,1.27,1.91,1.21,0.45,0.06,0.06,0.06,0.06,0.25,0.19,0.0,0.0,0.06,0.0,0.0,1.97,0.89,0.89,0.76,0.32,1.08,1.84,58.6,0.76,1.08,0.25,1.02,2.99,2.61,0.0,51.84,2.8,14.76,21.05,16.73,1.46,51.84,3.05,1.27,41.7,1.53,50.0,25.63,136.49,68.69,1.14,0.19,1.53,1.08,27.6,0.0,1.4,0.45,0.13,0.0,0.0,0.0,3.82,0.38,0.89,30.0
Christian Kabasele,1991-02-24,SerieA,Udinese,Right,Belgium,Center Backs,1161,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.12,0.12,0.03,0.15,0.7,3.41,0.54,1.16,0.31,26.7,0.13,0.5,12.1,0.0,0.1,0.04,0.04,37.29,43.72,85.3,723.88,255.19,12.79,13.95,91.7,18.29,20.47,89.4,5.43,7.91,68.6,0.04,0.47,3.41,0.08,0.0,41.55,2.17,1.24,0.0,0.39,0.16,0.47,0.0,0.0,0.0,0.0,0.0,0.23,0.93,0.54,0.0,0.08,0.23,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.7,0.78,0.54,0.0,0.85,1.09,78.6,0.23,1.09,0.62,1.09,2.4,5.81,0.08,55.43,7.83,26.12,25.43,3.95,1.78,55.43,0.08,0.08,100.0,0.0,0.0,30.47,149.61,79.07,0.54,0.0,0.7,0.23,33.95,0.0,1.55,1.24,0.0,0.0,0.16,0.0,2.56,2.71,1.55,63.6
Lautaro Gianetti,1993-11-13,SerieA,Udinese,Right,Argentina,Center Backs,878,0.1,0.0,0.1,0.1,0.0,0.0,0.41,0.0,0.01,0.0,0.01,0.01,0.0,1.95,0.31,0.21,0.21,100.0,0.5,0.5,13.9,0.0,0.0,0.09,0.1,32.49,39.36,82.6,593.41,209.01,10.97,12.1,90.7,17.53,20.71,84.7,3.18,5.23,60.8,0.03,0.21,1.33,0.21,0.0,34.85,4.51,1.95,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.1,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.03,1.64,0.51,0.1,1.44,2.05,70.0,0.62,2.05,1.03,1.54,3.79,5.02,0.1,51.15,10.66,29.52,19.99,1.85,0.82,51.15,0.21,0.0,0.0,0.21,100.0,21.22,88.15,27.27,0.1,0.1,0.21,0.0,26.24,0.0,0.72,0.0,0.0,0.0,0.1,0.21,2.87,3.08,1.23,71.4
Keinan Davis,1998-02-13,SerieA,Udinese,Both,England,Forwards,1066,0.17,0.08,0.25,0.17,0.0,0.0,0.17,0.0,0.24,0.24,0.18,0.42,2.2,1.86,6.5,2.45,0.93,37.9,0.07,0.18,12.7,0.0,0.1,-0.08,-0.08,17.56,23.22,75.6,260.29,35.04,9.37,11.82,79.3,5.91,7.35,80.5,1.27,1.52,83.3,0.06,1.69,1.1,0.68,0.0,21.53,1.6,0.08,0.0,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.96,2.28,0.0,0.34,0.25,0.0,0.08,0.17,0.0,0.0,0.08,0.08,0.0,0.0,0.76,0.34,0.08,0.34,0.34,0.25,0.51,50.0,0.25,0.17,0.08,0.08,0.84,0.42,0.0,34.11,0.42,1.6,16.46,16.38,5.66,34.11,2.96,1.44,48.6,1.52,51.4,19.5,132.97,51.08,1.01,1.35,2.79,2.11,27.44,0.0,2.03,1.01,0.68,0.0,0.0,0.0,2.87,3.12,3.38,48.1
Oier Zarraga,1999-01-04,SerieA,Udinese,Right,Spain,Midfielders,896,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.08,0.7,2.81,2.31,0.6,0.1,16.7,0.17,1.0,21.2,0.0,0.07,0.06,0.06,23.91,29.03,82.4,386.22,86.28,12.76,13.86,92.0,8.94,10.35,86.4,1.71,3.11,54.8,0.06,0.6,2.71,0.8,0.5,28.13,0.5,0.1,0.0,0.1,2.01,0.1,0.2,0.1,0.0,0.0,0.4,0.8,1.51,1.31,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.31,0.7,1.0,0.2,1.0,2.21,45.5,1.21,0.9,0.5,0.2,2.11,0.8,0.0,36.06,1.31,6.23,20.29,9.94,0.3,36.06,0.5,0.2,40.0,0.2,40.0,18.68,91.21,38.97,0.3,0.0,0.9,0.4,23.1,0.0,1.21,0.6,0.0,0.0,0.0,0.0,2.51,0.6,1.1,35.3
Iker Bravo,2005-01-13,SerieA,Udinese,Right,Spain,Forwards,682,0.26,0.13,0.4,0.26,0.0,0.0,0.4,0.0,0.12,0.12,0.05,0.17,0.92,2.38,5.15,1.72,0.4,23.1,0.15,0.67,17.2,0.0,0.07,0.15,0.15,20.98,25.87,81.1,300.62,54.37,11.48,12.93,88.8,6.07,7.39,82.1,1.45,2.64,55.0,0.05,0.92,1.32,0.79,0.0,23.23,2.38,0.66,0.13,0.0,1.06,0.4,0.79,0.26,0.26,0.0,0.26,0.53,1.85,1.32,0.26,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.79,0.4,0.66,0.26,0.66,1.19,55.6,0.53,0.53,0.13,0.13,1.45,0.53,0.0,38.8,0.53,3.56,17.29,18.48,3.7,38.8,3.83,1.45,37.9,2.38,62.1,20.72,112.43,37.08,0.66,0.79,4.09,1.85,25.07,0.0,1.58,1.32,0.26,0.0,0.0,0.0,3.96,1.58,3.7,30.0
Morten Frendrup,2001-04-07,SerieA,Genoa,Right,Denmark,Midfielders,3103,0.06,0.0,0.06,0.06,0.0,0.0,0.15,0.0,0.05,0.05,0.03,0.07,0.7,3.07,0.84,0.87,0.26,30.0,0.07,0.22,21.9,0.0,0.05,0.01,0.01,30.95,36.26,85.4,465.87,95.54,16.27,17.98,90.5,12.36,13.95,88.6,1.16,1.89,61.5,0.02,0.41,2.29,0.32,0.0,35.1,0.99,0.67,0.09,0.09,0.09,0.29,0.0,0.0,0.0,0.0,0.17,0.67,1.54,1.33,0.0,0.0,0.0,0.09,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.96,1.77,0.67,1.51,0.78,0.99,2.26,43.6,1.28,1.8,0.46,1.36,4.32,1.65,0.0,47.77,2.44,12.3,27.23,8.79,0.64,47.77,0.7,0.29,41.7,0.32,45.8,21.38,102.67,44.9,0.58,0.15,1.19,0.7,25.41,0.0,1.48,0.9,0.03,0.0,0.0,0.03,5.34,0.87,1.07,44.8
Aarón Martín,1997-04-22,SerieA,Genoa,Left,Spain,Fullbacks,3085,0.0,0.23,0.23,0.0,0.0,0.0,0.15,0.0,0.03,0.03,0.16,0.19,1.46,2.63,3.15,0.47,0.12,25.0,0.0,0.0,23.6,0.15,0.06,-0.03,-0.03,35.62,49.16,72.5,672.88,254.92,14.15,15.87,89.2,16.25,20.65,78.7,4.67,10.74,43.5,0.18,1.9,2.25,0.88,0.61,35.77,13.24,2.71,0.0,0.09,7.47,7.44,3.09,1.37,1.58,0.0,0.15,0.88,2.77,1.23,1.4,0.06,0.03,0.06,0.0,0.38,0.23,0.15,0.0,0.0,0.0,0.0,2.07,1.37,1.2,0.76,0.12,0.96,1.49,64.7,0.53,0.96,0.32,0.55,2.63,2.13,0.03,56.92,2.54,16.51,23.4,17.74,0.58,56.92,0.79,0.35,44.4,0.35,44.4,25.61,140.88,66.89,0.9,0.12,0.64,0.5,30.31,0.0,1.11,0.82,0.12,0.0,0.03,0.0,4.26,0.58,0.96,37.7
Johan Vásquez,1998-10-22,SerieA,Genoa,Left,Mexico,Center Backs,3041,0.09,0.0,0.09,0.09,0.0,0.0,0.27,0.0,0.07,0.07,0.01,0.08,1.1,2.84,0.36,1.07,0.24,22.2,0.08,0.38,16.4,0.03,0.07,0.02,0.02,44.13,52.09,84.7,842.58,266.3,13.61,15.24,89.3,26.46,28.26,93.6,3.55,6.95,51.1,0.01,0.21,2.25,0.18,0.06,49.16,2.84,2.07,0.0,0.12,0.21,0.21,0.0,0.0,0.0,0.0,0.09,0.56,0.74,0.53,0.03,0.0,0.09,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.92,0.71,0.8,0.15,0.77,1.3,59.1,0.53,1.75,0.92,1.48,3.14,4.44,0.03,64.81,9.0,32.56,28.74,3.79,1.36,64.81,0.21,0.15,71.4,0.06,28.6,35.57,193.58,101.66,0.62,0.06,0.71,0.15,41.05,0.0,0.92,0.95,0.03,0.03,0.03,0.0,3.61,2.75,2.22,55.4
Andrea Pinamonti,1999-05-19,SerieA,Genoa,Right,Italy,Forwards,2850,0.32,0.03,0.35,0.32,0.0,0.03,0.13,0.0,0.24,0.22,0.05,0.27,0.63,1.45,4.17,2.46,0.92,37.2,0.13,0.34,16.1,0.06,0.09,0.07,0.09,13.23,21.06,62.8,190.2,32.43,7.17,9.95,72.1,4.45,6.95,64.1,0.66,1.23,53.8,0.04,0.47,0.76,0.28,0.09,19.23,1.67,0.03,0.13,0.06,0.54,0.03,0.0,0.0,0.0,0.0,0.16,0.88,1.52,1.11,0.03,0.0,0.32,0.06,0.0,0.16,0.09,0.0,0.0,0.06,0.0,0.0,0.32,0.19,0.0,0.22,0.09,0.06,0.25,25.0,0.19,0.51,0.13,0.03,0.35,0.88,0.06,30.06,1.01,2.43,16.77,11.02,3.66,30.03,0.73,0.35,47.8,0.38,52.2,15.51,57.76,17.59,0.38,0.35,2.12,1.07,22.42,0.0,0.66,1.36,0.51,0.0,0.0,0.0,1.67,2.62,3.51,42.8
